n1	n2	d	scpd
320	640	3.5	3.30245687238435
320	1280	3.5	3.34289438002032
320	2560	3.5	3.37185347150278
320	5120	3.5	3.39255814299558
640	10	3.5	2.48574699392661
640	20	3.5	2.74075716009844
640	40	3.5	2.93375602440476
640	80	3.5	3.07799647100976
640	160	3.5	3.18451387306801
640	320	3.5	3.26276982240472
640	640	3.5	3.31900722615917
640	1280	3.5	3.35951485649711
640	2560	3.5	3.3885557381687
640	5120	3.5	3.40935031064987
1280	10	3.5	2.49576108808987
1280	20	3.5	2.75121714948185
1280	40	3.5	2.94457976962936
1280	80	3.5	3.08906625286001
1280	160	3.5	3.19575917161372
1280	320	3.5	3.27417016712931
1280	640	3.5	3.33051567014522
1280	1280	3.5	3.37111412204402
1280	2560	3.5	3.40023380170638
1280	5120	3.5	3.4210179048814
2560	10	3.5	2.50275812791143
2560	20	3.5	2.7585245859142
2560	40	3.5	2.95211557380674
2560	80	3.5	3.09680000966502
2560	160	3.5	3.20368573290877
2560	320	3.5	3.28215358217209
2560	640	3.5	3.33860553603697
2560	1280	3.5	3.37925104393129
2560	2560	3.5	3.40841014492336
2560	5120	3.5	3.42923707626667
5120	10	3.5	2.50775907002556
5120	20	3.5	2.76368316300465
5120	40	3.5	2.95744161364589
5120	80	3.5	3.1022597250413
5120	160	3.5	3.20923999371008
5120	320	3.5	3.28779072693384
5120	640	3.5	3.34429237302048
5120	1280	3.5	3.38496959188451
5120	2560	3.5	3.41416521325625
5120	5120	3.5	3.43501047299461
10	10	3.55	2.23604296190127
10	20	3.55	2.48071755335437
10	40	3.55	2.66548943851182
10	80	3.55	2.80333255928631
10	160	3.55	2.9049535087697
10	320	3.55	2.97949701220758
10	640	3.55	3.0330470294204
10	1280	3.55	3.07163356583221
10	2560	3.55	3.09928024193954
10	5120	3.55	3.11901090561111
20	10	3.55	2.34634442717054
20	20	3.55	2.59545938651134
20	40	3.55	2.78380746147858
20	80	3.55	2.92442094103074
20	160	3.55	3.02817493810896
20	320	3.55	3.1042983481345
20	640	3.55	3.1590412401576
20	1280	3.55	3.19844473327715
20	2560	3.55	3.22671947747292
20	5120	3.55	3.24691476598027
40	10	3.55	2.41570954044476
40	20	3.55	2.6677391149897
40	40	3.55	2.85836063392153
40	80	3.55	3.00077668585537
40	160	3.55	3.10592068164182
40	320	3.55	3.18305773196013
40	640	3.55	3.23853651308932
40	1280	3.55	3.27851381265994
40	2560	3.55	3.30716895666737
40	5120	3.55	3.32763289832501
80	10	3.55	2.46136375603826
80	20	3.55	2.71533619095772
80	40	3.55	2.90749486051722
80	80	3.55	3.05109667517427
80	160	3.55	3.15711904021658
80	320	3.55	3.23496342155736
80	640	3.55	3.29097335581947
80	1280	3.55	3.33128088290283
80	2560	3.55	3.36019298044729
80	5120	3.55	3.38088531745564
160	10	3.55	2.49212898675459
160	20	3.55	2.74742356821192
160	40	3.55	2.9406152421809
160	80	3.55	3.0850514577445
160	160	3.55	3.19169847699601
160	320	3.55	3.27003268411803
160	640	3.55	3.32633946975291
160	1280	3.55	3.36691046963134
160	2560	3.55	3.39599404961359
160	5120	3.55	3.4168120670286
320	10	3.55	2.5134097950362
320	20	3.55	2.76958362935908
320	40	3.55	2.96353598087266
320	80	3.55	3.10850485578508
320	160	3.55	3.21559482531399
320	320	3.55	3.29423693895321
320	640	3.55	3.35079129940643
320	1280	3.55	3.39152717339558
320	2560	3.55	3.42074326584936
320	5120	3.55	3.4416183248558
640	10	3.55	2.52788111332666
640	20	3.55	2.78469316162534
640	40	3.55	2.97914547814988
640	80	3.55	3.12449829967125
640	160	3.55	3.23187573396532
640	320	3.55	3.31073109852577
640	640	3.55	3.36742426449363
640	1280	3.55	3.40832390193259
640	2560	3.55	3.43764810506383
640	5120	3.55	3.45854421786105
1280	10	3.55	2.53798716087578
1280	20	3.55	2.79524427631806
1280	40	3.55	2.99004046383731
1280	80	3.55	3.13566807033088
1280	160	3.55	3.24325005781896
1280	320	3.55	3.32228296830645
1280	640	3.55	3.37912011061882
1280	1280	3.55	3.42004644114688
1280	2560	3.55	3.44940965644206
1280	5120	3.55	3.47040847120281
2560	10	3.55	2.54504524889323
2560	20	3.55	2.80261314550157
2560	40	3.55	2.9976596684887
2560	80	3.55	3.14346983967996
2560	160	3.55	3.25119559059808
2560	320	3.55	3.33033567768702
2560	640	3.55	3.3872569279831
2560	1280	3.55	3.42822491283821
2560	2560	3.55	3.45763066498941
2560	5120	3.55	3.47866330123605
5120	10	3.55	2.55003057656658
5120	20	3.55	2.80781803899919
5120	40	3.55	3.0030611841973
5120	80	3.55	3.14898096139476
5120	160	3.55	3.25680844928296
5120	320	3.55	3.33602268807064
5120	640	3.55	3.39294805475842
5120	1280	3.55	3.4340065420011
5120	2560	3.55	3.46343125054449
5120	5120	3.55	3.48445370390211
10	10	3.6	2.27557905379221
10	20	3.6	2.52182051441842
10	40	3.6	2.70787323682164
10	80	3.6	2.84667762283185
10	160	3.6	2.94905699597622
10	320	3.6	3.02418856939307
10	640	3.6	3.07815736395269
10	1280	3.6	3.11702857161698
10	2560	3.6	3.14488734521842
10	5120	3.6	3.16481550829649
20	10	3.6	2.3868726341354
20	20	3.6	2.63766253521324
20	40	3.6	2.82736693172285
20	80	3.6	2.96902696496726
20	160	3.6	3.07358964301526
20	320	3.6	3.15030262895344
20	640	3.6	3.20547722600872
20	1280	3.6	3.24520270236189
20	2560	3.6	3.27370602842166
20	5120	3.6	3.29403380886904
40	10	3.6	2.45688835107716
40	20	3.6	2.71066792882087
40	40	3.6	2.90267610276561
40	80	3.6	3.04616082118159
40	160	3.6	3.15209402103708
40	320	3.6	3.22988443872706
40	640	3.6	3.28581261805503
40	1280	3.6	3.32611416447144
40	2560	3.6	3.35499079149521
40	5120	3.6	3.37562056113643
80	10	3.6	2.50285300940943
80	20	3.6	2.75862367084321
80	40	3.6	2.95221784367464
80	80	3.6	3.09690487727916
80	160	3.6	3.20379240442068
80	320	3.6	3.28226183738243
80	640	3.6	3.33871656745335
80	1280	3.6	3.37936110149743
80	2560	3.6	3.40852098983856
80	5120	3.6	3.42934781048816
160	10	3.6	2.53388816537016
160	20	3.6	2.79096479067836
160	40	3.6	2.98562886853397
160	80	3.6	3.13113750105037
160	160	3.6	3.23863627593583
160	320	3.6	3.31761251818014
160	640	3.6	3.37439902565272
160	1280	3.6	3.41528110003909
160	2560	3.6	3.44465349158391
160	5120	3.6	3.46560010444084
320	10	3.6	2.55533009836214
320	20	3.6	2.81335106351492
320	40	3.6	3.0087601564768
320	80	3.6	3.15483995736798
320	160	3.6	3.26274585894805
320	320	3.6	3.34207520871298
320	640	3.6	3.39909220937784
320	1280	3.6	3.44019289720598
320	2560	3.6	3.46964364419185
320	5120	3.6	3.49069754782957
640	10	3.6	2.56991162618364
640	20	3.6	2.82857594116442
640	40	3.6	3.02449648591295
640	80	3.6	3.1709642331225
640	160	3.6	3.27919605208308
640	320	3.6	3.35873641982428
640	640	3.6	3.41589538091803
640	1280	3.6	3.45710425904018
640	2560	3.6	3.48663800069651
640	5120	3.6	3.50775464896425
1280	10	3.6	2.58010160136001
1280	20	3.6	2.83921656833217
1280	40	3.6	3.03547966212945
1280	80	3.6	3.18223560528461
1280	160	3.6	3.29067545141588
1280	320	3.6	3.37035852742126
1280	640	3.6	3.42763616857026
1280	1280	3.6	3.46896620491311
1280	2560	3.6	3.49854797092258
1280	5120	3.6	3.519698138362
2560	10	3.6	2.58720307494793
2560	20	3.6	2.84664490420432
2560	40	3.6	3.0431509688358
2560	80	3.6	3.19009240538752
2560	160	3.6	3.29867811437493
2560	320	3.6	3.37847011402168
2560	640	3.6	3.4358366810854
2560	1280	3.6	3.47716829790517
2560	2560	3.6	3.50683125538505
2560	5120	3.6	3.52804110893686
5120	10	3.6	2.59224635790672
5120	20	3.6	2.85188896874033
5120	40	3.6	3.04858951086857
5120	80	3.6	3.19566139487255
5120	160	3.6	3.30436354350951
5120	320	3.6	3.38422006300059
5120	640	3.6	3.44166712119577
5120	1280	3.6	3.4830292946113
5120	2560	3.6	3.51269234840274
5120	5120	3.6	3.53394228209703
10	10	3.65	2.31505499290138
10	20	3.65	2.56290805055062
10	40	3.65	2.75022975431551
10	80	3.65	2.89003572211139
10	160	3.65	2.99318954187696
10	320	3.65	3.06882273105718
10	640	3.65	3.1232712065993
10	1280	3.65	3.16243697410313
10	2560	3.65	3.19054376012188
10	5120	3.65	3.21057525282141
20	10	3.65	2.42738650485082
20	20	3.65	2.67990741001936
20	40	3.65	2.87091792365577
20	80	3.65	3.01365572158353
20	160	3.65	3.11901751705389
20	320	3.65	3.19632673350296
20	640	3.65	3.25190884687568
20	1280	3.65	3.29199770199198
20	2560	3.65	3.32071378564517
20	5120	3.65	3.34125034514845
40	10	3.65	2.4979420027962
40	20	3.65	2.75349490389649
40	40	3.65	2.94692696102699
40	80	3.65	3.09147686276287
40	160	3.65	3.19827162798874
40	320	3.65	3.27665855849496
40	640	3.65	3.33303516462213
40	1280	3.65	3.37363742697936
40	2560	3.65	3.40281162413673
40	5120	3.65	3.42357461741924
80	10	3.65	2.54435480938858
80	20	3.65	2.80189230220754
80	40	3.65	2.99691436680386
80	80	3.65	3.142706616249
80	160	3.65	3.25041828598535
80	320	3.65	3.32954771062784
80	640	3.65	3.38646056475889
80	1280	3.65	3.42742481964053
80	2560	3.65	3.45686499397961
80	5120	3.65	3.47785690159765
160	10	3.65	2.57563786777213
160	20	3.65	2.83455530106285
160	40	3.65	3.03063658675824
160	80	3.65	3.17729781566695
160	160	3.65	3.28564549596152
160	320	3.65	3.36526115039792
160	640	3.65	3.42251267780604
160	1280	3.65	3.46372362591967
160	2560	3.65	3.49333965924182
160	5120	3.65	3.51446409192079
320	10	3.65	2.59718022752322
320	20	3.65	2.85707150397952
320	40	3.65	3.05395550214266
320	80	3.65	3.20115309754598
320	160	3.65	3.30991745359938
320	320	3.65	3.38989056091342
320	640	3.65	3.44735706756062
320	1280	3.65	3.48879629206406
320	2560	3.65	3.51850880531245
320	5120	3.65	3.53975663776839
640	10	3.65	2.61186326624265
640	20	3.65	2.87237673784578
640	40	3.65	3.06974901819372
640	80	3.65	3.21739736541397
640	160	3.65	3.32648885065084
640	320	3.65	3.40666546179893
640	640	3.65	3.46429285304112
640	1280	3.65	3.50585881580342
640	2560	3.65	3.53568170279665
640	5120	3.65	3.55694140875346
1280	10	3.65	2.6221473398171
1280	20	3.65	2.88312217591536
1280	40	3.65	3.08084746881415
1280	80	3.65	3.22877474619896
1280	160	3.65	3.33807011925809
1280	320	3.65	3.41841066757061
1280	640	3.65	3.47616751429032
1280	1280	3.65	3.51777912725891
1280	2560	3.65	3.54764301425792
1280	5120	3.65	3.56897464462482
2560	10	3.65	2.62932247670676
2560	20	3.65	2.89062832709358
2560	40	3.65	3.08860743940652
2560	80	3.65	3.23672444163229
2560	160	3.65	3.34616128246327
2560	320	3.65	3.42662186804004
2560	640	3.65	3.4844497369965
2560	1280	3.65	3.52615602314076
2560	2560	3.65	3.55605424587473
2560	5120	3.65	3.57740627799462
5120	10	3.65	2.6343904219253
5120	20	3.65	2.89592607971483
5120	40	3.65	3.09408608422256
5120	80	3.65	3.24233742389803
5120	160	3.65	3.35187563846789
5120	320	3.65	3.43241966843925
5120	640	3.65	3.49030587476376
5120	1280	3.65	3.53204854233057
5120	2560	3.65	3.56197902495256
5120	5120	3.65	3.58336741634467
10	10	3.7	2.35445003874408
10	20	3.7	2.60389492034694
10	40	3.7	2.79251375041565
10	80	3.7	2.93332695989092
10	160	3.7	3.03724606013444
10	320	3.7	3.11348731397432
10	640	3.7	3.16831507588012
10	1280	3.7	3.20780832951157
10	2560	3.7	3.23610047098083
10	5120	3.7	3.25632447357801
20	10	3.7	2.46781518228667
20	20	3.7	2.72205826757159
20	40	3.7	2.91446825961195
20	80	3.7	3.05820866219115
20	160	3.7	3.16436398068403
20	320	3.7	3.24234692613387
20	640	3.7	3.29838970823183
20	1280	3.7	3.33878396827428
20	2560	3.7	3.36771396276891
20	5120	3.7	3.38838550987938
40	10	3.7	2.53901536168181
40	20	3.7	2.79631774932405
40	40	3.7	2.99115283494744
40	80	3.7	3.1368045618425
40	160	3.7	3.24440746116202
40	320	3.7	3.32345554205819
40	640	3.7	3.38030486457268
40	1280	3.7	3.4212381769711
40	2560	3.7	3.45058106724349
40	5120	3.7	3.47161307504599
80	10	3.7	2.58576021742205
80	20	3.7	2.84514545135519
80	40	3.7	3.04159244690302
80	80	3.7	3.18849596923206
80	160	3.7	3.29705209842529
80	320	3.7	3.37682186404579
80	640	3.7	3.43415744585742
80	1280	3.7	3.47553317885611
80	2560	3.7	3.50513538651255
80	5120	3.7	3.52632942405836
160	10	3.7	2.61723494503736
160	20	3.7	2.8780198617023
160	40	3.7	3.0755754440064
160	80	3.7	3.22336712639319
160	160	3.7	3.33256835939599
160	320	3.7	3.41283262895903
160	640	3.7	3.4705310739208
160	1280	3.7	3.51212537645259
160	2560	3.7	3.54194441467945
160	5120	3.7	3.56323762738048
320	10	3.7	2.63903036074178
320	20	3.7	2.90077623781079
320	40	3.7	3.09910255913501
320	80	3.7	3.24747721696231
320	160	3.7	3.35712357162017
320	320	3.7	3.43772259359595
320	640	3.7	3.49564984002005
320	1280	3.7	3.53744015365985
320	2560	3.7	3.56740504585883
320	5120	3.7	3.58880719114716
640	10	3.7	2.653813525009
640	20	3.7	2.91625404229949
640	40	3.7	3.11508671080838
640	80	3.7	3.26385836715915
640	160	3.7	3.37378383157445
640	320	3.7	3.45463796130129
640	640	3.7	3.51279072993403
640	1280	3.7	3.5546835207063
640	2560	3.7	3.58468092949539
640	5120	3.7	3.6061783626348
1280	10	3.7	2.66414070307869
1280	20	3.7	2.92703577562208
1280	40	3.7	3.12625156814392
1280	80	3.7	3.27530665228911
1280	160	3.7	3.38547109153686
1280	320	3.7	3.46648427850759
1280	640	3.7	3.52471021863238
1280	1280	3.7	3.5666833292356
1280	2560	3.7	3.5967945848506
1280	5120	3.7	3.61832075987336
2560	10	3.7	2.67135376644536
2560	20	3.7	2.9345746629979
2560	40	3.7	3.13405153811842
2560	80	3.7	3.28330498719952
2560	160	3.7	3.39360735472629
2560	320	3.7	3.47474023307134
2560	640	3.7	3.53305076514115
2560	1280	3.7	3.57510240078352
2560	2560	3.7	3.60524350266471
2560	5120	3.7	3.62678839757565
5120	10	3.7	2.67643953050616
5120	20	3.7	2.93989240653193
5120	40	3.7	3.13955197883982
5120	80	3.7	3.28893006755868
5120	160	3.7	3.39939578479876
5120	320	3.7	3.48058213822892
5120	640	3.7	3.53893477313934
5120	1280	3.7	3.58098641339349
5120	2560	3.7	3.61120168836568
5120	5120	3.7	3.63278239617463
10	10	3.75	2.39377513610541
10	20	3.75	2.64484423766902
10	40	3.75	2.83478410731802
10	80	3.75	2.97662248016572
10	160	3.75	3.08132640588439
10	320	3.75	3.15814017567818
10	640	3.75	3.21340594206725
10	1280	3.75	3.25318842656473
10	2560	3.75	3.28172443348742
10	5120	3.75	3.30209623517498
20	10	3.75	2.50819274440879
20	20	3.75	2.7641360181546
20	40	3.75	2.95790928918339
20	80	3.75	3.10273902423982
20	160	3.75	3.20972765412819
20	320	3.75	3.28828645950439
20	640	3.75	3.34479690598456
20	1280	3.75	3.3854730117906
20	2560	3.75	3.41467019147449
20	5120	3.75	3.43550918275478
40	10	3.75	2.57997082440212
40	20	3.75	2.83908000117406
40	40	3.75	3.03533855221273
40	80	3.75	3.18209093177192
40	160	3.75	3.29052808396028
40	320	3.75	3.3702091665808
40	640	3.75	3.42748469618213
40	1280	3.75	3.46881166909964
40	2560	3.75	3.498395336984
40	5120	3.75	3.51954507359782
80	10	3.75	2.62710270924605
80	20	3.75	2.88830772077337
80	40	3.75	3.08620797690463
80	80	3.75	3.23426624866414
80	160	3.75	3.34364593517417
80	320	3.75	3.42408277791373
80	640	3.75	3.48191804485199
80	1280	3.75	3.52357957489575
80	2560	3.75	3.55346083097723
80	5120	3.75	3.57478035678143
160	10	3.75	2.6588425203602
160	20	3.75	2.92150203314659
160	40	3.75	3.12052323642635
160	80	3.75	3.26943282422992
160	160	3.75	3.37949010233153
160	320	3.75	3.46043128969896
160	640	3.75	3.51858835739395
160	1280	3.75	3.56054032270324
160	2560	3.75	3.59059112419406
160	5120	3.75	3.61209369820548
320	10	3.75	2.68074393041567
320	20	3.75	2.9443925590047
320	40	3.75	3.14420787785758
320	80	3.75	3.29370778690086
320	160	3.75	3.40424376454942
320	320	3.75	3.48549843799415
320	640	3.75	3.54388992021375
320	1280	3.75	3.58601562500998
320	2560	3.75	3.61623274327669
320	5120	3.75	3.63782486319514
640	10	3.75	2.6956643335087
640	20	3.75	2.96001107706459
640	40	3.75	3.16035014848634
640	80	3.75	3.31026969529335
640	160	3.75	3.42110208446197
640	320	3.75	3.50258249684709
640	640	3.75	3.56117905020124
640	1280	3.75	3.60345036493809
640	2560	3.75	3.63371880663902
640	5120	3.75	3.65536902057039
1280	10	3.75	2.70613972218994
1280	20	3.75	2.9708996644988
1280	40	3.75	3.17162013500534
1280	80	3.75	3.32183068408761
1280	160	3.75	3.43287887971497
1280	320	3.75	3.51454513532351
1280	640	3.75	3.57325098883889
1280	1280	3.75	3.61556047432326
1280	2560	3.75	3.64593683104624
1280	5120	3.75	3.66762385452064
2560	10	3.75	2.71338040066557
2560	20	3.75	2.97847543423964
2560	40	3.75	3.17945681166241
2560	80	3.75	3.32986913649906
2560	160	3.75	3.44106854923103
2560	320	3.75	3.52285005302793
2560	640	3.75	3.58163725470142
2560	1280	3.75	3.62401473626936
2560	2560	3.75	3.65440403796556
2560	5120	3.75	3.67615907644459
5120	10	3.75	2.71851262774628
5120	20	3.75	2.98385505315908
5120	40	3.75	3.18501195395672
5120	80	3.75	3.33555669209815
5120	160	3.75	3.4468741934917
5120	320	3.75	3.52873742522629
5120	640	3.75	3.58758377750954
5120	1280	3.75	3.62999997226323
5120	2560	3.75	3.66044341500033
5120	5120	3.75	3.68220588254252
10	10	3.8	2.43301243089535
10	20	3.8	2.68577150845814
10	40	3.8	2.87696991280178
10	80	3.8	3.01984126888768
10	160	3.8	3.12532826806632
10	320	3.8	3.20272459599492
10	640	3.8	3.25842484064613
10	1280	3.8	3.29848283823974
10	2560	3.8	3.32726443454674
10	5120	3.8	3.3478178947137
20	10	3.8	2.54844885510796
20	20	3.8	2.80616664688284
20	40	3.8	3.00134198314881
20	80	3.8	3.14723236776511
20	160	3.8	3.25502756764661
20	320	3.8	3.33420817498293
20	640	3.8	3.39118373833047
20	1280	3.8	3.43217111787376
20	2560	3.8	3.46161546489505
20	5120	3.8	3.48264859724848
40	10	3.8	2.6208796281725
40	20	3.8	2.88178830199347
40	40	3.8	3.07946894975375
40	80	3.8	3.22736258471544
40	160	3.8	3.33663148277167
40	320	3.8	3.41695209021856
40	640	3.8	3.4746934176763
40	1280	3.8	3.51630741941654
40	2560	3.8	3.54615203490872
40	5120	3.8	3.56748220600754
80	10	3.8	2.66839875067972
80	20	3.8	2.93148561468282
80	40	3.8	3.13085590419918
80	80	3.8	3.28002804971172
80	160	3.8	3.39027548293831
80	320	3.8	3.47135644812774
80	640	3.8	3.52963306617139
80	1280	3.8	3.57164304256139
80	2560	3.8	3.60178188003185
80	5120	3.8	3.62331997272057
160	10	3.8	2.70035003453861
160	20	3.8	2.96490819176865
160	40	3.8	3.16542056872168
160	80	3.8	3.31547119364044
160	160	3.8	3.42640039811746
160	320	3.8	3.5079982950654
160	640	3.8	3.56658998849818
160	1280	3.8	3.60886579642917
160	2560	3.8	3.6392213229409
160	5120	3.8	3.66089165812157
320	10	3.8	2.72249394310737
320	20	3.8	2.98799903994394
320	40	3.8	3.18932157962897
320	80	3.8	3.33996217888949
320	160	3.8	3.45140186510731
320	320	3.8	3.53330496104029
320	640	3.8	3.59220435804272
320	1280	3.8	3.63463943802727
320	2560	3.8	3.6651389290852
320	5120	3.8	3.68688607274576
640	10	3.8	2.73751461523664
640	20	3.8	3.00373462657383
640	40	3.8	3.20558237810409
640	80	3.8	3.35667274662427
640	160	3.8	3.46838123868991
640	320	3.8	3.55053383747588
640	640	3.8	3.60961011094307
640	1280	3.8	3.65218520360777
640	2560	3.8	3.68271750718255
640	5120	3.8	3.70456465584255
1280	10	3.8	2.74798915380278
1280	20	3.8	3.014691781666
1280	40	3.8	3.21692075663113
1280	80	3.8	3.36829997835955
1280	160	3.8	3.48023003293938
1280	320	3.8	3.56255308760791
1280	640	3.8	3.62175411111837
1280	1280	3.8	3.66443947043439
1280	2560	3.8	3.69502633051508
1280	5120	3.8	3.71690159728
2560	10	3.8	2.75531303941174
2560	20	3.8	3.02236821269028
2560	40	3.8	3.2248502141935
2560	80	3.8	3.37643345524059
2560	160	3.8	3.48851779763453
2560	320	3.8	3.57098694192639
2560	640	3.8	3.63020980012324
2560	1280	3.8	3.67297470671275
2560	2560	3.8	3.70362909950979
2560	5120	3.8	3.72552223549669
5120	10	3.8	2.76047844032328
5120	20	3.8	3.02779145445557
5120	40	3.8	3.23044287894852
5120	80	3.8	3.38215463138339
5120	160	3.8	3.49436400301732
5120	320	3.8	3.5768986926064
5120	640	3.8	3.63619396380485
5120	1280	3.8	3.67902882174471
5120	2560	3.8	3.70968516038146
5120	5120	3.8	3.73161831775956
10	10	3.85	2.47222329665676
10	20	3.85	2.72665320793555
10	40	3.85	2.91917189028914
10	80	3.85	3.0630710391495
10	160	3.85	3.16931511658975
10	320	3.85	3.24733543927836
10	640	3.85	3.30343272760555
10	1280	3.85	3.34388228790966
10	2560	3.85	3.3728379612237
10	5120	3.85	3.39354027513105
20	10	3.85	2.58870517636049
20	20	3.85	2.84820584289105
20	40	3.85	3.04477376960161
20	80	3.85	3.1917544528055
20	160	3.85	3.30037093412729
20	320	3.85	3.38018613249782
20	640	3.85	3.43756980992377
20	1280	3.85	3.47891867811257
20	2560	3.85	3.50859100726181
20	5120	3.85	3.52978208116574
40	10	3.85	2.66169270414846
40	20	3.85	2.92447843651655
40	40	3.85	3.12360471940772
40	80	3.85	3.27259255513156
40	160	3.85	3.38270786945894
40	320	3.85	3.46368600109907
40	640	3.85	3.52188115785472
40	1280	3.85	3.56384678315046
40	2560	3.85	3.59392774714965
40	5120	3.85	3.61544455705426
80	10	3.85	2.70963523840753
80	20	3.85	2.97455672113209
80	40	3.85	3.17540327252183
80	80	3.85	3.32571126957279
80	160	3.85	3.43683236522297
80	320	3.85	3.51855424870875
80	640	3.85	3.57730837994102
80	1280	3.85	3.61964324518975
80	2560	3.85	3.65001089061058
80	5120	3.85	3.67174715475101
160	10	3.85	2.74185119552768
160	20	3.85	3.00828771172814
160	40	3.85	3.21027496579414
160	80	3.85	3.36148548663444
160	160	3.85	3.47328604895058
160	320	3.85	3.55551637319702
160	640	3.85	3.61463804322766
160	1280	3.85	3.65725045305756
160	2560	3.85	3.68782203510839
160	5120	3.85	3.70967060908317
320	10	3.85	2.76412986552336
320	20	3.85	3.03157345725809
320	40	3.85	3.23439641371253
320	80	3.85	3.38622618032754
320	160	3.85	3.49849704755857
